,Diario,Titular,Pos,Neg,Neu,Extensión,Link,Fecha,Autor,Recogido,Obj_link
1029,El Confidencial,La izquierda sondea un pacto entre partidos para aislar a Vox y acorralar a Ayuso,0.023779971525073,0.4803001880645752,0.4959197640419006,15,https://www.elconfidencial.com/espana/2021-04-27/izquierda-sondea-pacto-partidos-aislar-vox-acorralar-ayuso_3051259/,2021-04-27,['Iván Gil'],27-04-21,
1030,ABC,Elecciones Madrid Los docentes que se impliquen en la transformación digital de los centros cobrarán un plus,0.0382829047739505,0.1676826179027557,0.7940345406532288,17,https://www.abc.es/espana/madrid/abci-elecciones-madrid-docentes-impliquen-transformacion-digital-centros-cobraran-plus-202104271350_noticia.html,2021-04-27,[],28-04-21,
1211,El País,"Los votantes madrileños prefieren un candidato inspirador antes que un buen gestor, según un estudio",0.0565003678202629,0.2251172214746475,0.7183824181556702,15,https://elpais.com/espana/elecciones-madrid/2021-04-28/los-votantes-madrilenos-prefieren-un-candidato-inspirador-antes-que-un-buen-gestor-segun-un-estudio.html,2021-04-28,"['Óscar Estaire', 'Alberto Ortega', 'Europa Press']",28-04-21,
1213,Público,Elecciones en Madrid: Denuncian a una tienda online que vende camisetas con la foto de Iglesias ensangrentado en una diana,0.0023225273471325,0.9910291433334352,0.0066483486443758,20,https://www.publico.es//politica/elecciones-madrid-denuncian-tienda-online-vende-camisetas-foto-iglesias-ensangrentado-diana.html,2021-04-28,[],03-05-21,<diario.Link object at 0x14ea44898>
1210,El Mundo,"El barrio de Gabilondo: también soso, serio y formal",0.0277749467641115,0.3763343393802643,0.5958906412124634,9,https://www.elmundo.es/elecciones/elecciones-madrid/2021/04/28/608865c321efa049738b45d5.html,2021-04-28,"['Ángel Navarrete', 'Ana Del Barrio']",28-04-21,
1214,Público,"Ahora todos dicen ""fascismo""",0.0019598910585045,0.9872302412986756,0.0108099402859807,4,https://www.publico.es//external/210428051243-publico-posibilidad-nido-ahora-dicen-fascismo.html,2021-04-28,['Cristina Fallarás'],03-05-21,<diario.Link object at 0x14ea72390>
1215,eldiario.es,El PP propone que las víctimas de ETA tengan voz sobre la situación penitenciaria de los presos de la banda,0.0157934706658124,0.603653073310852,0.3805534839630127,20,https://www.eldiario.es/politica/pp-propone-victimas-eta-puedan-decidir-situacion-penitenciaria-presos-banda_1_7877840.html,2021-04-28,"['Iñigo Aduriz', 'David Mudarra', 'Raúl Sánchez', 'Ana Ordaz', 'Victòria Oliveres', 'Pedro Águeda', 'Carlos Del Castillo', 'Jordi Gracia']",28-04-21,
1212,El País,Lo del bulo del voto por correo y los velones de San Ayuso,0.030589198693633,0.1717230826616287,0.7976877689361572,13,https://elpais.com/espana/elecciones-madrid/2021-04-28/lo-del-bulo-del-voto-por-correo-y-los-velones-de-san-ayuso.html,2021-04-28,['Manuel Viejo'],28-04-21,
1216,eldiario.es,"Ayuso y ""la libertad"", capítulo XVIII: la entrevista con Alsina",0.0620527267456054,0.1133586913347244,0.8245884776115417,10,https://www.eldiario.es/madrid/ayuso-libertad-capitulo-xviii-entrevista-alsina_1_7878260.html,2021-04-28,"['Fátima Caballero', 'Europa Press', 'Raúl Sánchez', 'Ana Ordaz', 'Victòria Oliveres', 'Canarias Ahora', 'Carlos Del Castillo', 'Pedro Águeda', 'Jordi Gracia']",28-04-21,
1221,La Razón,Cs frena la fuga y pesca el voto moderado: 51.000 votos en cuatro días,0.2934829592704773,0.0685959830880165,0.6379209756851196,14,https://www.larazon.es/espana/20210428/gnhu2zllfffsjm5h632ujugzcy.html,2021-04-28,"['C. S.', 'Última Actualización.']",28-04-21,
1218,El País,Cuaderno de declaraciones | 28 de abril,0.0299189146608114,0.0603431686758995,0.9097379446029664,7,https://elpais.com/espana/elecciones-madrid/2021-04-28/cuaderno-de-declaraciones-28-de-abril.html,2021-04-28,"['El País', 'Fernando Hernández']",28-04-21,
1219,El País,‘Podcast’ ‘La batalla por Madrid’ | Ep. 8: El ‘factor Venezuela’,0.0784335285425186,0.0577717013657093,0.86379474401474,11,https://elpais.com/espana/elecciones-madrid/2021-04-28/podcast-la-batalla-por-madrid-ep-8-el-factor-venezuela.html,2021-04-28,"['Montserrat Domínguez', 'Patricia Peiró', 'José Juan Morales']",28-04-21,
1220,El Mundo,Edmundo Bal lanza un manifiesto al resto de candidatos para condenar la violencia y renunciar a la crispación,0.0261725056916475,0.3553036153316498,0.6185238361358643,18,https://www.elmundo.es/elecciones/elecciones-madrid/2021/04/28/60891a0821efa04c0d8be6a4.html,2021-04-28,"['El Mundo', 'Álvaro Carvajal']",28-04-21,
1222,El País,El Senado debate una moción del PSOE para rechazar a los extremismos,0.0165466200560331,0.4096201360225677,0.573833167552948,12,https://elpais.com/espana/2021-04-28/el-senado-debate-una-mocion-del-psoe-para-rechazar-a-los-extremismos.html,2021-04-28,['El País'],28-04-21,
1223,El País,"Fotos: Elecciones 4M: Un día con la candidata de Más Madrid, Mónica García",0.5486899018287659,0.0303351152688264,0.4209749698638916,13,https://elpais.com/elpais/2021/04/28/album/1619602435_265500.html,2021-04-28,['Olmo Calvo'],28-04-21,
1209,El Mundo,Elecciones Madrid: Cuánto tiempo tengo de permiso retribuido para ir a votar,0.0091213127598166,0.262605756521225,0.7282729148864746,12,https://www.elmundo.es/elecciones/elecciones-madrid/2021/04/28/60896298fdddff0b828b4665.html,2021-04-28,"['Alberto Di Lolli', 'El Mundo']",28-04-21,
1224,El País,Díaz Ayuso: “Se puede ser una democracia plena y no ser libre en todos los aspectos”,0.0017125539015978,0.985103189945221,0.0131842233240604,16,https://elpais.com/espana/elecciones-madrid/2021-04-28/diaz-ayuso-se-puede-ser-una-democracia-plena-y-no-ser-libre-en-todos-los-aspectos.html,2021-04-28,"['Juan José Mateo', 'Alberto Ortega', 'Europa Press', 'Onda Cero']",28-04-21,
1217,El Mundo,Todo es fascismo,0.0194591637700796,0.9303438067436218,0.0501969717442989,3,https://www.elmundo.es/espana/2021/04/28/608887befc6c83d8128b460f.html,2021-04-28,"['Javi Martínez', 'Santiago González']",28-04-21,
1208,El Mundo,El 'efecto Mónica': la inesperada alternativa de la izquierda que pesca en el caladero del PSOE en Madrid,0.0483755841851234,0.6401748061180115,0.3114496469497681,18,https://www.elmundo.es/elecciones/elecciones-madrid/2021/04/28/60899af821efa06f7a8b4620.html,2021-04-28,"['El Mundo', 'Roberto Bécares', 'Luis Ángel Sanz']",29-04-21,
1194,Público,"Elecciones en Madrid Carabanchel no es el barrio de Salamanca: ni sanidad, ni ocio, ni empleo de calidad",0.0024365128483623,0.9875927567481996,0.0099706565961241,18,https://www.publico.es//actualidad/elecciones-madrid-carabanchel-no-barrio-salamanca-sanidad-ocio-calidad.html,2021-04-28,[],03-05-21,<diario.Link object at 0x169d12278>
1206,Público,El trumpismo que gobierna en Madrid es el heredero del fascismo de los años treinta,0.0040999338962137,0.9852762818336488,0.0106237055733799,15,https://www.publico.es//external/210428050154-publico-pensamiento-critico-trumpismo-gobierna-madrid-heredero-del-fascismo-anos-treinta.html,2021-04-28,['Vicenç Navarro'],03-05-21,<diario.Link object at 0x14ea44ba8>
1225,El País,Podcast ‘La batalla por Madrid’ | Ep. 8: El factor Venezuela,0.127948373556137,0.0611424297094345,0.8109091520309448,11,https://elpais.com/espana/elecciones-madrid/2021-04-28/podcast-la-batalla-por-madrid-ep-8-el-factor-venezuela.html,2021-04-28,"['Montserrat Domínguez', 'Patricia Peiró', 'José Juan Morales']",28-04-21,
1189,ABC,"Correos, obligada a explicar por qué en algunos tickets aparece el concepto «voto emitido» cuando no se ha votado por correo",0.0065984497778117,0.7832096219062805,0.2101919949054718,21,https://www.abc.es/espana/abci-correos-obligada-explicar-algunos-tickets-aparece-concepto-voto-emitido-cuando-no-votado-correo-202104281259_noticia.html,2021-04-28,[],28-04-21,
1190,ABC,Edmundo Bal envía una carta a los otros cinco candidatos para que firmen un pacto contra la violencia,0.0186228547245264,0.3637638688087463,0.6176132559776306,18,https://www.abc.es/espana/abci-edmundo-envia-carta-otros-cinco-candidatos-para-firmen-pacto-contra-violencia-202104281004_noticia.html,2021-04-28,[],28-04-21,
1191,La Razón,Ángel Gabilondo: De fraile «cromañón» a candidato,0.0211054533720016,0.0769741311669349,0.9019204378128052,7,https://www.larazon.es/madrid/20210428/akzv4yeaf5cjdgjvhktpvmcyuq.html,2021-04-28,"['Rocío Esteban', 'Última Actualización.']",28-04-21,
1192,El País,¿Se ha echado a correr una liebre falsa?,0.0034266717266291,0.9825480580329896,0.0140252029523253,8,https://elpais.com/espana/elecciones-madrid/2021-04-28/se-ha-echado-a-correr-una-liebre-falsa.html,2021-04-28,"['Anabel Díez', 'Partido Popular']",28-04-21,
1195,La Razón,¿Por qué India consiguió frenar la primera ola pero ha naufragado en la segunda?,0.0034938289318233,0.9650166630744934,0.0314894840121269,14,https://www.larazon.es/internacional/20210428/azyahwl7ejaphlj2sdmogcedce.html,2021-04-28,"['Gonzalo Aguirregomezcorta', 'Última Actualización.']",28-04-21,
1196,ABC,Elecciones Madrid Guía práctica para votar el 4 de mayo en Madrid,0.1021957919001579,0.0246332958340644,0.8731709122657776,12,https://www.abc.es/espana/madrid/abci-elecciones-madrid-guia-practica-para-votar-4-mayo-madrid-202104281153_noticia.html,2021-04-28,[],28-04-21,
1207,La Razón,"El hombre que envió una navaja a la ministra Maroto, en libertad tras declarar y pedir perdón",0.0239458642899989,0.705535888671875,0.2705182731151581,17,https://www.larazon.es/madrid/elecciones-comunidad-madrid/20210428/g6237vqbrnflzonbm4mr4ka6qy.html,2021-04-28,"['Rafael Fernández', 'Última Actualización.']",28-04-21,
1197,El País,El PSOE recurre a la gestión de sus alcaldes para movilizar a los votantes,0.0209751930087804,0.1876777112483978,0.7913470268249512,14,https://elpais.com/espana/elecciones-madrid/2021-04-28/el-psoe-recurre-a-la-gestion-de-sus-alcaldes-para-movilizar-a-los-votantes.html,2021-04-28,"['José Marcos', 'Chema Moya']",28-04-21,
1199,eldiario.es,"Denunciada una tienda por vender camisetas con el rostro de Pablo Iglesias ensangrentado, con una diana en la cabeza o el texto: ""Se busca vivo o muerto""",0.0023121973499655,0.979704976081848,0.0179828610271215,27,https://www.eldiario.es/politica/denunciada-tienda-vender-camisetas-rostro-pablo-iglesias-ensangrentado-diana-cabeza-texto-busca-vivo-muerto_1_7877512.html,2021-04-28,"['Aitor Riveiro', 'Raúl Sánchez', 'Ana Ordaz', 'Victòria Oliveres', 'Canarias Ahora', 'Carlos Del Castillo', 'Pedro Águeda', 'Jordi Gracia']",28-04-21,
1200,El Mundo,Los 25.919 madrileños que votarán desde el extranjero podrían cambiar el resultado electoral días después del escrutinio,0.0146190887317061,0.1218731701374054,0.8635077476501465,17,https://www.elmundo.es/elecciones/elecciones-madrid/2021/04/28/60885738fdddffd8678b4664.html,2021-04-28,['Marta Belver'],28-04-21,
1201,eldiario.es,El juez abre una investigación por la carta con balas a Díaz Ayuso interceptada en Sant Cugat (Barcelona),0.0293514765799045,0.4532230794429779,0.517425537109375,18,https://www.eldiario.es/catalunya/juez-abre-investigacion-carta-balas-dirigida-diaz-ayuso-sant-cugat-barcelona_1_7877848.html,2021-04-28,"['Eldiario.Es Catalunya', 'Europa Press', 'Raúl Sánchez', 'Ana Ordaz', 'Victòria Oliveres', 'Canarias Ahora', 'Carlos Del Castillo', 'Pedro Águeda', 'Jordi Gracia']",28-04-21,
1202,El País,Campañas de Madrid,0.0757439732551574,0.0865439474582672,0.8377121090888977,3,https://elpais.com/espana/elecciones-madrid/2021-04-28/campanas-de-madrid.html,2021-04-28,"['Pepa Bueno', 'Europa Press J. Hellín. Pool', 'Europa Press']",28-04-21,
1203,La Razón,Correos intercepta una carta con dos balas de 38mm dirigida a José Luis Rodríguez Zapatero,0.0045273159630596,0.9532470107078552,0.0422256775200367,15,https://www.larazon.es/espana/20210428/3dtmyto3fzckhn7qfz4qjiulda.html,2021-04-28,"['J.M. Zuloaga', 'Última Actualización.']",28-04-21,
1204,El País,Ayuso deja a Telemadrid sin producir la señal del 2 de mayo para dominar el gran escaparate electoral del 4-M,0.0515461713075637,0.6606730818748474,0.2877806723117828,20,https://elpais.com/espana/elecciones-madrid/2021-04-28/ayuso-deja-a-telemadrid-sin-producir-la-senal-del-2-de-mayo-para-dominar-el-gran-escaparate-electoral-del-4-m.html,2021-04-28,"['Juan José Mateo', 'Jesús Hellín', 'Europa Press']",28-04-21,
1205,Público,Las mentiras de Vox y la realidad de los jóvenes migrantes,0.0051053371280431,0.9723095297813416,0.0225851945579051,11,https://www.publico.es//external/210428053030-publico-otras-miradas-mentiras-vox-y-realidad-jovenes-migrantes.html,2021-04-28,[],03-05-21,<diario.Link object at 0x14ea44da0>
1198,El Español,"El hombre que envió la carta a Reyes Maroto queda en libertad tras una declaración ""complicada""",0.0245423186570405,0.0399877876043319,0.9354698657989502,16,https://www.elespanol.com/espana/madrid/20210428/hombre-envio-reyes-maroto-libertad-declaracion-complicada/577192833_0.html,2021-04-28,[],28-04-21,
1226,El País,La carta interceptada por Correos dirigida a la Guardia Civil contenía una amenaza para Pablo Iglesias,0.0070116589777171,0.9454007744789124,0.0475875288248062,16,https://elpais.com/espana/elecciones-madrid/2021-04-28/la-carta-interceptada-por-correos-dirigida-a-la-guardia-civil-contenia-una-amenaza-para-pablo-iglesias.html,2021-04-28,"['Paula Chouza', 'Óscar López-Fonseca', 'Javi Martinez']",28-04-21,
1256,El País,"Diario de campaña (13) | Cartas, balas y serenidad",0.1044967547059059,0.027679206803441,0.8678240776062012,9,https://elpais.com/espana/elecciones-madrid/2021-04-28/diario-de-campana-13-cartas-balas-y-serenidad.html,2021-04-28,['El País'],28-04-21,
1228,El País,Fe y simpatía,0.7207518815994263,0.0225886106491088,0.2566594779491424,3,https://elpais.com/opinion/2021-04-28/fe-y-simpatia.html,2021-04-28,"['Vicente Molina Foix', 'Víctor Sainz']",28-04-21,
1249,ABC,Page condena las amenzas a Díaz Ayuso,0.0016308855265378,0.992278814315796,0.0060902899131178,7,https://www.abc.es/espana/castilla-la-mancha/toledo/ciudad/abci-page-condena-amenzas-diaz-ayuso-202104281122_noticia.html,2021-04-28,[],28-04-21,
1250,La Razón,El escudo social de los seis partidos para el 4-M,0.0701011791825294,0.1001224517822265,0.829776406288147,10,https://www.larazon.es/madrid/20210428/p6qozh4zjvdutojykug7pudjl4.html,2021-04-28,"['Marilyn Dos Santos', 'Última Actualización.']",28-04-21,
1251,Público,El valor de tu voto,0.0122541869059205,0.0083340713754296,0.979411780834198,5,https://www.publico.es//external/210428084951-publico-vinetas-tu-voto.html,2021-04-28,[],03-05-21,<diario.Link object at 0x169d12668>
1252,Público,"Elecciones en Madrid El hombre que envió una navaja a la ministra Maroto por correo, en libertad tras declarar ante Policía y Guardia Civil",0.0119732534512877,0.8602604866027832,0.1277662813663482,24,https://www.publico.es//politica/hombre-envio-navaja-ministra-maroto-correo-libertad-declarar-policia-y-guardia-civil.html,2021-04-28,[],03-05-21,<diario.Link object at 0x169d12b00>
1253,eldiario.es,El PP recurre a ETA a seis días de las elecciones en Madrid,0.003122063120827,0.9838878512382508,0.0129900816828012,13,https://www.eldiario.es/madrid/politica/pp-recurre-eta-seis-dias-elecciones-madrid_1_7880507.html,2021-04-28,"['Iñigo Aduriz', 'Fátima Caballero', 'David Mudarra', 'Canarias Ahora', 'Eldiario.Es Política', 'Eldiario.Es Catalunya', 'Belén Remacha', 'Pedro Águeda', 'Ignacio Escolar', 'Aitor Riveiro']",29-04-21,
1254,La Razón,La Policía localiza en la zona de Cuatro Caminos el buzón desde el que se envió la segunda carta a Pablo Iglesias,0.0311365406960248,0.251597911119461,0.7172654867172241,22,https://www.larazon.es/espana/20210428/awu4uisf5jbtveku5vcvzi5zra.html,2021-04-28,"['J.M. Zuloaga', 'Última Actualización.']",29-04-21,<diario.Link object at 0x1699acf98>
1255,La Razón,Isabel Diaz Ayuso sumará mayoría absoluta con Vox,0.0838785171508789,0.0279161091893911,0.8882054090499878,8,https://www.larazon.es/madrid/elecciones-comunidad-madrid/20210428/2fxejotawbbdpg5qlsaoyg3v4a.html,2021-04-28,"['Carmen Morodo', 'Última Actualización.']",28-04-21,
1248,El País,El ‘alcalde’ de barrio de Mónica García,0.0571552664041519,0.257656991481781,0.6851876974105835,7,https://elpais.com/espana/elecciones-madrid/2021-04-28/el-alcalde-de-barrio-de-monica-garcia.html,2021-04-28,"['Luis De Vega', 'Berta Ferrero']",28-04-21,
1257,La Razón,"Marcelo, elegido para una mesa electoral el 4M, no podría jugar contra el Chelsea",0.0020822158548979,0.9909928441047668,0.0069248159416019,14,https://www.larazon.es/deportes/20210428/iakmxvvmhbgcjlxgrdjme3cuym.html,2021-04-28,"['La Razón', 'Última Actualización.']",28-04-21,
1259,La Razón,"La batalla en la ciudad: PP, Vox y Cs tienen una ventaja de casi 10 puntos",0.0614683628082275,0.0496602617204189,0.8888713717460632,16,https://www.larazon.es/madrid/20210428/37eda3cc45boboclezic62a2de.html,2021-04-28,"['Jaime V. Echagüe', 'Última Actualización.']",28-04-21,
1260,El Español,"¡Elige, venga!",0.0842709392309188,0.0436448156833648,0.8720842599868774,2,https://www.elespanol.com/opinion/columnas/20210428/elige-venga/577072291_13.html,2021-04-28,"['María Vega', 'Enrique Dans', 'Agustín Baeza', 'Guillermo Gortázar']",28-04-21,
1261,eldiario.es,Nuevos envíos de amenazas de muerte con balas sacuden la recta final de la campaña,0.0032444598618894,0.9924923777580258,0.004263196606189,15,https://www.eldiario.es/politica/nuevos-envios-amenazas-muerte-balas-sacuden-recta-final-campana_1_7876523.html,2021-04-28,"['Irene Castro', 'Fátima Caballero', 'Raúl Sánchez', 'Ana Ordaz', 'Victòria Oliveres', 'Canarias Ahora', 'Eldiario.Es', 'Pedro Águeda', 'Jordi Gracia']",28-04-21,
